1993;Physics;Russell A. Hulse;USA;50;ind;M;The Nobel Prize in Physics 1993 was awarded partly to Russell A. Hulse for the discovery of a new type of pulsar, a discovery that has opened up new possibilities for the study of gravitation.
1993;Physics;Joseph H. Taylor Jr.;USA;50;ind;M;The Nobel Prize in Physics 1993 was awarded partly to Joseph H. Taylor Jr. for the discovery of a new type of pulsar, a discovery that has opened up new possibilities for the study of gravitation.
1994;Physics;Bertram N. Brockhouse;Canada;50;ind;M;The Nobel Prize in Physics 1994 was awarded for pioneering contributions to the development of neutron scattering techniques for studies of condensed matter partly to Bertram N. Brockhouse for the development of neutron spectroscopy.
1994;Physics;Clifford G. Shull;USA;50;ind;M;The Nobel Prize in Physics 1994 was awarded for pioneering contributions to the development of neutron scattering techniques for studies of condensed matter partly to Clifford G. Shull for the development of the neutron diffraction technique.
1995;Physics;Martin L. Perl;USA;50;ind;M;The Nobel Prize in Physics 1995 was awarded for pioneering experimental contributions to lepton physics partly to Martin L. Perl for the discovery of the tau lepton.
1995;Physics;Frederick Reines;USA;50;ind;M;The Nobel Prize in Physics 1995 was awarded for pioneering experimental contributions to lepton physics partly to Frederick Reines for the detection of the neutrino.
1996;Physics;David M. Lee;USA;33,3;ind;M;The Nobel Prize in Physics 1996 was awarded partly to David M. Lee for the discovery of superfluidity in helium-3.
1996;Physics;Douglas D. Osheroff;USA;33,3;ind;M;The Nobel Prize in Physics 1996 was awarded partly to Douglas D. Osheroff for the discovery of superfluidity in helium-3.
1996;Physics;Robert C. Richardson;USA;33,3;ind;M;The Nobel Prize in Physics 1996 was awarded partly to Robert C. Richardson for the discovery of superfluidity in helium-3.
1997;Physics;Steven Chu;USA;33,3;ind;M;The Nobel Prize in Physics 1997 was awarded partly to Steven Chu for development of methods to cool and trap atoms with laser light.
1997;Physics;Claude Cohen-Tannoudji;France;33,3;ind;M;The Nobel Prize in Physics 1997 was awarded partly to Claude Cohen-Tannoudji for development of methods to cool and trap atoms with laser light.
1997;Physics;William D. Phillips;USA;33,3;ind;M;The Nobel Prize in Physics 1997 was awarded partly to William D. Phillips for development of methods to cool and trap atoms with laser light.
1998;Physics;Robert B. Laughlin;USA;33,3;ind;M;The Nobel Prize in Physics 1998 was awarded partly to Robert B. Laughlin for the discovery of a new form of quantum fluid with fractionally charged excitations.
1998;Physics;Horst L. Stoermer;USA;33,3;ind;M;The Nobel Prize in Physics 1998 was awarded partly to Horst L. Stoermer for the discovery of a new form of quantum fluid with fractionally charged excitations.
1998;Physics;Daniel C. Tsui;USA;33,3;ind;M;The Nobel Prize in Physics 1998 was awarded partly to Daniel C. Tsui for the discovery of a new form of quantum fluid with fractionally charged excitations.
1999;Physics;Gerardus 't Hooft;Netherlands;50;ind;M;The Nobel Prize in Physics 1999 was awarded partly to Gerardus 't Hooft for elucidating the quantum structure of electroweak interactions in physics.
1999;Physics;Martinus J.G. Veltman;Netherlands;50;ind;M;The Nobel Prize in Physics 1999 was awarded partly to Martinus J.G. Veltman for elucidating the quantum structure of electroweak interactions in physics.
2000;Physics;Zhores I. Alferov;Russia;25;ind;M;The Nobel Prize in Physics 2000 was awarded for basic work on information and communication technology partly to Zhores I. Alferov for developing semiconductor heterostructures used in high-speed- and opto-electronics.
2000;Physics;Herbert Kroemer;USA;25;ind;M;The Nobel Prize in Physics 2000 was awarded for basic work on information and communication technology partly to Herbert Kroemer for developing semiconductor heterostructures used in high-speed- and opto-electronics.
2000;Physics;Jack S. Kilby;USA;50;ind;M;The Nobel Prize in Physics 2000 was awarded for basic work on information and communication technology partly to Jack S. Kilby for his part in the invention of the integrated circuit.
2001;Physics;Eric A. Cornell;USA;33,3;ind;M;The Nobel Prize in Physics 2001 was awarded partly to Eric A. Cornell for the achievement of Bose-Einstein condensation in dilute gases of alkali atoms, and for early fundamental studies of the properties of the condensates.
2001;Physics;Wolfgang Ketterle;USA;33,3;ind;M;The Nobel Prize in Physics 2001 was awarded partly to Wolfgang Ketterle for the achievement of Bose-Einstein condensation in dilute gases of alkali atoms, and for early fundamental studies of the properties of the condensates.
2001;Physics;Carl E. Wieman;USA;33,3;ind;M;The Nobel Prize in Physics 2001 was awarded partly to Carl E. Wieman for the achievement of Bose-Einstein condensation in dilute gases of alkali atoms, and for early fundamental studies of the properties of the condensates.
2002;Physics;Raymond Davis Jr.;USA;25;ind;M;The Nobel Prize in Physics 2002 was awarded partly to Raymond Davis Jr. for pioneering contributions to astrophysics, in particular for the detection of cosmic neutrinos.
2002;Physics;Masatoshi Koshiba;Japan;25;ind;M;The Nobel Prize in Physics 2002 was awarded partly to Masatoshi Koshiba for pioneering contributions to astrophysics, in particular for the detection of cosmic neutrinos.
2002;Physics;Riccardo Giacconi;USA;50;ind;M;The Nobel Prize in Physics 2002 was awarded partly to Riccardo Giacconi for pioneering contributions to astrophysics, which have led to the discovery of cosmic X-ray sources.
2003;Physics;Alexei A. Abrikosov;USA;33,3;ind;M;The Nobel Prize in Physics 2003 was awarded partly to Alexei A. Abrikosov for pioneering contributions to the theory of superconductors and superfluids.
2003;Physics;Vitaly L. Ginzburg;Russia;33,3;ind;M;The Nobel Prize in Physics 2003 was awarded partly to Vitaly L. Ginzburg for pioneering contributions to the theory of superconductors and superfluids.
2003;Physics;Anthony J. Leggett;USA;33,3;ind;M;The Nobel Prize in Physics 2003 was awarded partly to Anthony J. Leggett for pioneering contributions to the theory of superconductors and superfluids.
2004;Physics;David J. Gross;USA;33,3;ind;M;The Nobel Prize in Physics 2004 was awarded partly to David J. Gross for the discovery of asymptotic freedom in the theory of the strong interaction.
2004;Physics;H. David Politzer;USA;33,3;ind;M;The Nobel Prize in Physics 2004 was awarded partly to H. David Politzer for the discovery of asymptotic freedom in the theory of the strong interaction.
2004;Physics;Frank Wilczek;USA;33,3;ind;M;The Nobel Prize in Physics 2004 was awarded partly to Frank Wilczek for the discovery of asymptotic freedom in the theory of the strong interaction.
2005;Physics;Roy J. Glauber;USA;50;ind;M;The Nobel Prize in Physics 2005 was awarded partly to Roy J. Glauber for his contribution to the quantum theory of optical coherence.
2005;Physics;John L. Hall;USA;25;ind;M;The Nobel Prize in Physics 2005 was awarded partly to John L. Hall for his contribution to the development of laser-based precision spectroscopy, including the optical frequency comb technique.
2005;Physics;Theodor W. Haensch;Germany;25;ind;M;The Nobel Prize in Physics 2005 was awarded partly to Theodor W. Haensch for his contribution to the development of laser-based precision spectroscopy, including the optical frequency comb technique.
2006;Physics;John C. Mather;USA;50;ind;M;The Nobel Prize in Physics 2006 was awarded partly to John C. Mather for the discovery of the blackbody form and anisotropy of the cosmic microwave background radiation.
2006;Physics;George F. Smoot;USA;50;ind;M;The Nobel Prize in Physics 2006 was awarded partly to George F. Smoot for the discovery of the blackbody form and anisotropy of the cosmic microwave background radiation.
2007;Physics;Albert Fert;France;50;ind;M;The Nobel Prize in Physics 2007 was awarded partly to Albert Fert for the discovery of Giant Magnetoresistance.
2007;Physics;Peter Gruenberg;Germany;50;ind;M;The Nobel Prize in Physics 2007 was awarded partly to Peter Gruenberg for the discovery of Giant Magnetoresistance.
2008;Physics;Yoichiro Nambu;USA;50;ind;M;The Nobel Prize in Physics 2008 was awarded partly to Yoichiro Nambu for the discovery of the mechanism of spontaneous broken symmetry in subatomic physics.
2008;Physics;Makoto Kobayashi;Japan;25;ind;M;The Nobel Prize in Physics 2008 was awarded partly to Makoto Kobayashi for the discovery of the origin of the broken symmetry which predicts the existence of at least three families of quarks in nature.
2008;Physics;Toshihide Maskawa;Japan;25;ind;M;The Nobel Prize in Physics 2008 was awarded partly to Toshihide Maskawa for the discovery of the origin of the broken symmetry which predicts the existence of at least three families of quarks in nature.
2009;Physics;Charles Kuen Kao;China;50;ind;M;The Nobel Prize in Physics 2009 was awarded partly to Charles Kuen Kao for groundbreaking achievements concerning the transmission of light in fibers for optical communication.
2009;Physics;Willard S. Boyle;USA;25;ind;M;The Nobel Prize in Physics 2009 was awarded partly to Willard S. Boyle for the invention of an imaging semiconductor circuit – the CCD sensor.
2009;Physics;George E. Smith;USA;25;ind;M;The Nobel Prize in Physics 2009 was awarded partly to George E. Smith for the invention of an imaging semiconductor circuit – the CCD sensor.
2010;Physics;Andre Geim;United Kingdom;50;ind;M;The Nobel Prize in Physics 2010 was awarded partly to Andre Geim for groundbreaking experiments regarding the two-dimensional material graphene.
2010;Physics;Konstantin Novoselov;United Kingdom;50;ind;M;The Nobel Prize in Physics 2010 was awarded partly to Konstantin Novoselov for groundbreaking experiments regarding the two-dimensional material graphene.
2011;Physics;Saul Perlmutter;USA;50;ind;M;The Nobel Prize in Physics 2011 was awarded partly to Saul Perlmutter for the discovery of the accelerating expansion of the Universe through observations of distant supernovae.
2011;Physics;Brian P. Schmidt;Australia;25;ind;M;The Nobel Prize in Physics 2011 was awarded partly to Brian P. Schmidt for the discovery of the accelerating expansion of the Universe through observations of distant supernovae.
2011;Physics;Adam G. Riess;USA;25;ind;M;The Nobel Prize in Physics 2011 was awarded partly to Adam G. Riess for the discovery of the accelerating expansion of the Universe through observations of distant supernovae.
1901;Chemistry;Jacobus Henricus van't Hoff;Germany;100;ind;M;The Nobel Prize in Chemistry 1901 was awarded to Jacobus H. van 't Hoff in recognition of the extraordinary services he has rendered by the discovery of the laws of chemical dynamics and osmotic pressure in solutions.
1902;Chemistry;Hermann Emil Fischer;Germany;100;ind;M;The Nobel Prize in Chemistry 1902 was awarded to Emil Fischer in recognition of the extraordinary services he has rendered by his work on sugar and purine syntheses.
1903;Chemistry;Svante August Arrhenius;Sweden;100;ind;M;The Nobel Prize in Chemistry 1903 was awarded to Svante Arrhenius in recognition of the extraordinary services he has rendered to the advancement of chemistry by his electrolytic theory of dissociation.
